"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00177238","1997-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","79.1","0","2.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","11","","19970928","+,,0","19970930","+,,0","19970930","+,,0","2","","19970929",",,0","19970915","+,,0","1.7",",0,28,+","0",",,0,30,+","0",",,0,30,+","14.0",",,0,29,","25.0",",0,15,+","197.7","0","","","","","","","","","","","","","140.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.4",",,,0","0",",,,0","13.70",",0","18.82",",,,0","8.59",",,,0"
"USC00177238","1997-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","79.1","0","0.0",",0","7",",0","2",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","3","","19971025","+,,0","19971031","+,,0","19971028","+,,0","1","","19971027",",,0","19971010",",,0","-3.9",",0,25,+","0",",,0,31,+","0",",T,0,28,+","25.4",",,0,27,","17.2",",0,10,","555.4","0","","","","","","","","","","","","","357.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6",",,,0","0",",T,,0","6.80",",0","11.44",",,,0","2.15",",,,0"
"USC00177238","1997-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","79.1","0","0.0",",0","20",",0","7",",0","2",",0","17",",0","4",",0","0",",0","22",",0","5",",0","0",",0","0",",0","7","","19971128",",,0","19971130","+,,0","19971127",",,0","1","","19971102",",,0","19971103","+,,0","-11.7",",0,28,","203",",,0,30,+","180",",,0,27,","46.0",",,0,02,","15.6",",0,03,+","1080.3","0","","","","","","","","","","","","","524.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.4",",,,0","443",",,,0","0.84",",0","4.84",",,,0","-3.17",",,,0"
"USC00177238","1997-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","79.1","0","0.0",",0","14",",0","6",",0","1",",0","31",",0","5",",0","1",",0","30",",0","13",",0","0",",0","0",",0","6","","19971215",",,0","19971202",",,0","19971201",",,0","","","19971230",",,0","19971230",",,0","-19.4",",0,15,","381",",,0,02,","173",",,0,01,","26.7",",,0,30,","7.2",",0,30,","1792.8","0","","","","","","","","","","","","","712.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.8",",,,0","533",",,,0","-4.65",",0","-0.02",",,,0","-9.28",",,,0"
"USC00177238","1998-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","18",",0","11",",0","2",",0","31",",0","7",",0","4",",0","31",",0","15",",0","0",",0","0",",0","3","","19980101",",,0","19980123","+,,0","19980120",",,0","","","19980124",",,0","19980124","+,,0","-21.1",",0,01,","457",",,0,23,+","89",",,0,20,","109.7",",,0,24,","6.7",",0,24,+","2516.1","0","","","","","","","","","","","","","723.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.8",",,,0","438",",,,0","-5.00",",0","-0.87",",,,0","-9.13",",,,0"
"USC00177238","1998-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","8",",0","5",",0","1",",0","28",",0","0",",0","1",",0","22",",0","10",",0","0",",0","0",",0","5","","19980215",",,0","19980211","+,,0","19980218",",,0","","","19980224",",,0","19980228","+,,0","-18.3",",0,15,","432",",,0,11,+","13",",,0,18,","26.4",",,0,24,","7.8",",0,28,+","3094.7","0","","","","","","","","","","","","","578.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.0",",,,0","13",",,,0","-2.33",",0","2.07",",,,0","-6.73",",,,0"
"USC00177238","1998-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","18",",0","7",",0","2",",0","24",",0","5",",0","0",",0","25",",0","6",",0","1",",0","0",",0","8","","19980313",",,0","19980323","+,,0","19980314",",,0","","","19980309",",,0","19980331",",,0","-16.1",",0,13,","381",",,0,23,+","300",",,0,14,","64.5",",,0,09,","26.7",",0,31,","3655.0","0","","","","","","","","","","","","","560.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.2",",,,0","659",",,,0","0.26",",0","5.29",",,,0","-4.77",",,,0"
"USC00177238","1998-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","2",",0","0",",0","2","","19980412",",,0","19980430","+,,0","19980404",",,0","","","19980424",",,0","19980429",",,0","-2.8",",0,12,","0",",,0,30,+","8",",,0,04,","27.9",",,0,24,","22.2",",0,29,","4017.4","0","","","","","","","","","","","","","362.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","102.3",",,,0","11",",,,0","6.25",",0","11.73",",,,0","0.77",",,,0"
"USC00177238","1998-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","1.4","0","1.4",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","12","","19980514",",,0","19980531","+,,0","19980531","+,,0","4","","19980507",",,0","19980529",",,0","0.0",",0,14,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,07,","30.6",",0,29,","4209.6","0","","","","","","","","","","","","","192.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4",",,,0","0",",,,0","12.18",",0","18.27",",,,0","6.09",",,,0"
"USC00177238","1998-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","1.4","0","0.0","1,0","16",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","10",",0","0",",0","14","","19980610","+,1,0","19980630","+,,0","19980630","+,,0","3","","19980615",",,0","19980611",",,0","3.9","1,0,10,+","0",",,0,30,+","0",",,0,30,+","38.4",",,0,15,","26.7",",0,11,","4337.6","0","","","","","","","","","","","","","128.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9",",,,0","0",",,,0","14.05","1,0","19.10",",,,0","9.01","1,,,0"
"USC00177238","1998-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","31.2","0","29.8",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","16","","19980727","+,,0","19980731","+,,0","19980731","+,,0","2","","19980723",",,0","19980722",",,0","10.0",",0,27,+","0",",,0,31,+","0",",,0,31,+","6.1",",,0,23,","32.2",",0,22,","21.0","0","","","","","","","","","","","","","21.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2",",,,0","0",",,,0","18.62",",0","25.18",",,,0","12.05",",,,0"
"USC00177238","1998-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","75.0","0","43.8",",0","8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","13","","19980823",",,0","19980831","+,,0","19980831","+,,0","","","19980818",",,0","19980809",",,0","6.7",",0,23,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,18,","33.3",",0,09,","47.4","0","","","","","","","","","","","","","26.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7",",,,0","0",",,,0","18.90",",0","25.57",",,,0","12.22",",,,0"
"USC00177238","1998-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","77.8","0","2.8",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","11","","19980924",",,0","19980930","+,,0","19980930","+,,0","3","","19980922","+,,0","19980906",",,0","3.3",",0,24,","0",",,0,30,+","0",",,0,30,+","20.8",",,0,22,+","28.9",",0,06,","175.4","0","","","","","","","","","","","","","128.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9",",,,0","0",",,,0","14.16",",0","19.30",",,,0","9.02",",,,0"
"USC00177238","1998-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","77.8","0","0.0",",0","11",",0","9",",0","3",",0","","","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","2","","19981027",",,0","","","19981030",",,0","1","","19981001",",,0","19981019",",,0","-4.4",",0,27,","","","0",",T,0,30,","43.7",",,0,01,","20.0",",0,19,","496.4","0","","","","","","","","","","","","","321.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.8",",,,0","0",",T,,0","7.98",",0","12.40",",,,0","3.55",",,,0"
"USC00177238","1998-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","77.8","0","0.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","5","","19981118",",,0","19981130","+,,0","19981120",",,0","","","19981126",",,0","19981111",",,0","-7.8",",0,18,","0",",,0,30,+","5",",,0,20,","32.0",",,0,26,","11.7",",0,11,","980.9","0","","","","","","","","","","","","","484.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6",",,,0","5",",,,0","2.18",",0","6.03",",,,0","-1.67",",,,0"
"USC00177238","1998-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","77.8","0","0.0",",0","11",",0","7",",0","0",",0","14",",0","3",",0","1",",0","30",",0","9",",0","0",",0","0",",0","4","","19981231",",,0","19981219",",,0","19981218",",,0","","","19981218",",,0","19981207",",,0","-22.2",",0,31,","305",",,0,19,","267",",,0,18,","24.9",",,0,18,","15.0",",0,07,","1607.9","0","","","","","","","","","","","","","627.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8",",,,0","397",",,,0","-1.89",",0","2.83",",,,0","-6.62",",,,0"
"USC00177238","1999-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","19",",0","12",",0","3",",0","31",",0","9",",0","9",",0","29",",0","16",",0","0",",0","0",",0","8","","19990114","+,,0","19990114","+,,0","19990113",",,0","","","19990115",",,0","19990124",",,0","-25.6",",0,14,+","305",",,0,14,+","137",",,0,13,","54.1",",,0,15,","12.8",",0,24,","2371.1","0","","","","","","","","","","","","","763.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","206.2",",,,0","771",",,,0","-6.29",",0","-0.21",",,,0","-12.36",",,,0"
"USC00177238","1999-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","8",",0","6",",0","1",",0","6",",0","3",",0","1",",0","28",",0","7",",0","0",",0","0",",0","4","","19990222",",,0","19990226",",,0","19990225",",,0","","","19990203",",,0","19990213",",,0","-18.3",",0,22,","229",",,0,26,","178",",,0,25,","55.9",",,0,03,","11.1",",0,13,","2972.0","0","","","","","","","","","","","","","600.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124.3",",,,0","324",",,,0","-3.13",",0","1.64",",,,0","-7.89",",,,0"
"USC00177238","1999-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","17",",0","14",",0","3",",0","25",",0","7",",0","0",",0","27",",0","7",",0","0",",0","0",",0","10","","19990308","+,,0","19990316","+,,0","19990307",",,0","","","19990301",",,0","19990328",",,0","-12.2",",0,08,+","432",",,0,16,+","363",",,0,07,","35.1",",,0,01,","16.1",",0,28,","3516.6","0","","","","","","","","","","","","","544.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.4",",,,0","876",",,,0","0.76",",0","5.02",",,,0","-3.49",",,,0"
"USC00177238","1999-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","2","","19990403",",,0","19990413","+,,0","19990414",",,0","","","19990404",",,0","19990430",",,0","-3.3",",0,03,","0",",T,0,13,+","13",",,0,14,","6.9",",,0,04,","17.8",",0,30,","3885.1","0","","","","","","","","","","","","","368.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0",",,,0","19",",,,0","6.05",",0","11.85",",,,0","0.25",",,,0"
"USC00177238","1999-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","15",",0","0",",0","10","","19990512","+,,0","19990531","+,,0","19990531","+,,0","1","","19990525","+,,0","19990530",",,0","-1.1",",0,12,+","0",",,0,31,+","0",",,0,31,+","23.6",",,0,25,+","28.3",",0,30,","4054.4","0","","","","","","","","","","","","","169.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5",",,,0","0",",,,0","12.87",",0","20.07",",,,0","5.67",",,,0"
"USC00177238","1999-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","34.4","0","34.4",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","12","","19990611","+,,0","19990630","+,,0","19990630","+,,0","5","","19990608",",,0","19990607",",,0","3.9",",0,11,+","0",",,0,30,+","0",",,0,30,+","23.6",",,0,08,","33.3",",0,07,","4105.2","0","","","","","","","","","","","","","50.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5",",,,0","0",",,,0","17.79",",0","25.17",",,,0","10.40",",,,0"
"USC00177238","1999-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","95.5","0","61.1",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","14","","19990721",",,0","19990731","+,,0","19990731","+,,0","7","","19990725",",,0","19990717",",,0","7.8",",0,21,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,25,","36.1",",0,17,","18.0","0","","","","","","","","","","","","","18.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.3",",,,0","0",",,,0","19.72",",0","25.92",",,,0","13.53",",,,0"
"USC00177238","1999-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","132.7","0","37.2",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","11","","19990831","+,,0","19990831","+,,0","19990831","+,,0","","","19990808",",,0","19990825","+,,0","8.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","42.7",",,0,08,","30.6",",0,25,+","37.1","0","","","","","","","","","","","","","19.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.6",",,,0","0",",,,0","18.91",",0","24.95",",,,0","12.88",",,,0"
"USC00177238","1999-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","161.3","0","28.6",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","1",",0","16","","19990919",",,0","19990930","+,,0","19990930","+,,0","","","19990922","+,,0","19990903",",,0","4.4",",0,19,","0",",,0,30,+","0",",,0,30,+","61.0",",,0,22,+","33.3",",0,03,","96.7","0","","","","","","","","","","","","","59.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","179.4",",,,0","0",",,,0","17.30",",0","22.89",",,,0","11.71",",,,0"
"USC00177238","1999-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","161.3","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","1",",0","0",",0","2","","19991028",",,0","19991031","+,,0","19991014","+,,0","","","19991018",",,0","19991017",",,0","-3.9",",0,28,","0",",,0,31,+","0",",T,0,14,+","22.9",",,0,18,","23.3",",0,17,","427.2","0","","","","","","","","","","","","","330.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.2",",,,0","0",",T,,0","7.67",",0","13.27",",,,0","2.07",",,,0"
"USC00177238","1999-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","161.3","0","0.0",",0","11",",0","6",",0","2",",0","1",",0","0",",0","0",",0","15",",0","1",",0","0",",0","0",",0","3","","19991112",",,0","19991116",",,0","19991116",",,0","1","","19991103",",,0","19991102",",,0","-9.4",",0,12,","25",",,0,16,","15",",,0,16,","34.3",",,0,03,","17.8",",0,02,","835.7","0","","","","","","","","","","","","","408.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.5",",,,0","23",",,,0","4.72",",0","9.42",",,,0","0.01",",,,0"
"USC00177238","1999-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","161.3","0","0.0",",0","12",",0","5",",0","1",",0","3",",0","2",",0","0",",0","27",",0","11",",0","0",",0","0",",0","7","","19991228","+,,0","19991231","+,,0","19991230",",,0","","","19991207",",,0","19991206",",,0","-16.1",",0,28,+","51",",,0,31,+","46",",,0,30,","62.2",",,0,07,","14.4",",0,06,","1447.1","0","","","","","","","","","","","","","611.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.1",",,,0","76",",,,0","-1.39",",0","2.90",",,,0","-5.68",",,,0"
"USC00177238","2000-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","13",",0","12",",0","2",",0","17",",0","5",",0","9",",0","30",",0","18",",0","0",",0","0",",0","5","","20000123",",,0","20000121",",,0","20000116",",,0","","","20000104",",,0","20000104",",,0","-22.2",",0,23,","406",",,0,21,","300",",,0,16,","26.7",",,0,04,","13.3",",0,04,","2218.4","0","","","","","","","","","","","","","771.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157.3",",,,0","729",",,,0","-6.55",",0","-1.27",",,,0","-11.83",",,,0"
"USC00177238","2000-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","13",",0","6",",0","1",",0","29",",0","4",",0","7",",0","26",",0","15",",0","0",",0","0",",0","5","","20000218",",,0","20000219",",,0","20000214",",,0","","","20000214",",,0","20000224",",,0","-22.2",",0,18,","483",",,0,19,","155",",,0,14,","51.1",",,0,14,","13.9",",0,24,","2891.2","0","","","","","","","","","","","","","672.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4",",,,0","361",",,,0","-4.87",",0","1.18",",,,0","-10.92",",,,0"
